Kanata	0004
C=	1
L	            404	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022e8, data: 'h000009f8 }
S	            405	          0	D
L	            405	          0	PC 000016d4
S	            405	          0	D
L	            405	          0	 Scoreboard Set: 01 00000000
R	            402	            400	          0
C	1
S	            404	          0	W
I	            407	            407	  0
S	            407	          0	F
L	            407	          0	PC 000016dc
S	            405	          0	E
L	            405	          0	 Standard instr 
S	            406	          0	D
L	            406	          0	PC 000016d8
S	            406	          0	D
R	            403	            401	          0
C	1
S	            405	          0	W
L	            405	          0	 Scoreboard: 01 00000001
I	            408	            408	  0
S	            408	          0	F
L	            408	          0	PC 000016e0
S	            406	          0	E
L	            406	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002288, data: 'h00000ca8 }
S	            407	          0	D
L	            407	          0	PC 000016dc
S	            407	          0	D
R	            404	            402	          0
C	1
S	            406	          0	W
I	            409	            409	  0
S	            409	          0	F
L	            409	          0	PC 000016e4
S	            407	          0	E
L	            407	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022ec, data: 'h00000aa8 }
S	            408	          0	D
L	            408	          0	PC 000016e0
S	            408	          0	D
L	            408	          0	 Scoreboard Set: 01 00000000
R	            405	            403	          0
C	1
S	            407	          0	W
I	            410	            410	  0
S	            410	          0	F
L	            410	          0	PC 000016e8
S	            408	          0	E
L	            408	          0	 Standard instr 
R	            406	            404	          0
C	1
S	            408	          0	W
L	            408	          0	 Scoreboard: 01 00000001
S	            409	          0	D
L	            409	          0	PC 000016e4
S	            409	          0	D
R	            407	            405	          0
C	1
I	            411	            411	  0
S	            411	          0	F
L	            411	          0	PC 000016ec
S	            409	          0	E
L	            409	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022f0, data: 'h00000b58 }
S	            410	          0	D
L	            410	          0	PC 000016e8
S	            410	          0	D
R	            408	            406	          0
C	1
S	            409	          0	W
I	            412	            412	  0
S	            412	          0	F
L	            412	          0	PC 000016f0
S	            410	          0	E
L	            410	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000230c, data: 'h000005a0 }
S	            411	          0	D
L	            411	          0	PC 000016ec
S	            411	          0	D
L	            411	          0	 Scoreboard Set: 01 00000000
C	1
S	            410	          0	W
I	            413	            413	  0
S	            413	          0	F
L	            413	          0	PC 000016f4
S	            411	          0	E
L	            411	          0	 Standard instr 
S	            412	          0	D
L	            412	          0	PC 000016f0
S	            412	          0	D
L	            412	          0	 Scoreboard Set: 05 00000000
R	            409	            407	          0
C	1
S	            411	          0	W
L	            411	          0	 Scoreboard: 01 00000001
I	            414	            414	  0
S	            414	          0	F
L	            414	          0	PC 000016f8
S	            412	          0	E
L	            412	          0	 Standard instr 
S	            413	          0	D
L	            413	          0	PC 000016f4
S	            413	          0	D
R	            410	            408	          0
C	1
S	            412	          0	W
L	            412	          0	 Scoreboard: 05 00000001
I	            415	            415	  0
S	            415	          0	F
L	            415	          0	PC 000016fc
S	            413	          0	E
L	            413	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022f4, data: 'h00000c08 }
S	            414	          0	D
L	            414	          0	PC 000016f8
S	            414	          0	D
R	            411	            409	          0
C	1
S	            413	          0	W
I	            416	            416	  0
S	            416	          0	F
L	            416	          0	PC 00001700
S	            414	          0	E
L	            414	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002310, data: 'h00000660 }
S	            415	          0	D
L	            415	          0	PC 000016fc
S	            415	          0	D
L	            415	          0	 Scoreboard Set: 01 00000000
R	            412	            410	          0
C	1
S	            414	          0	W
I	            417	            417	  0
S	            417	          0	F
L	            417	          0	PC 00001704
S	            415	          0	E
L	            415	          0	 Standard instr 
S	            416	          0	D
L	            416	          0	PC 00001700
S	            416	          0	D
L	            416	          0	 Scoreboard Set: 05 00000000
R	            413	            411	          0
C	1
S	            415	          0	W
L	            415	          0	 Scoreboard: 01 00000001
I	            418	            418	  0
S	            418	          0	F
L	            418	          0	PC 00001708
S	            416	          0	E
L	            416	          0	 Standard instr 
S	            417	          0	D
L	            417	          0	PC 00001704
S	            417	          0	D
R	            414	            412	          0
C	1
S	            416	          0	W
L	            416	          0	 Scoreboard: 05 00000001
I	            419	            419	  0
S	            419	          0	F
L	            419	          0	PC 0000170c
S	            417	          0	E
L	            417	          0	 MEM Mem { byte_en: 'hf, addr: 'h000022f8, data: 'h00000cb8 }
